Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
the-pale-whale-spice-trader,,,,,,,,30ml,,6mg,,80% VG ,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Pale Whale - Spice Trader - E Liquid,,,,,,,,,,,,,,,,,,g
the-pale-whale-spice-trader,,,,,,,,30ml,,12mg,,80% VG ,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Pale Whale - Spice Trader - E Liquid,,,,,,,,,,,,,,,,,,g
the-pale-whale-spice-trader,,,,,,,,100ml,,0mg,,80% VG ,"",100,shopify,0,continue,manual,50.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Pale Whale - Spice Trader - E Liquid,,,,,,,,,,,,,,,,,,g
the-pale-whale-spice-trader,,,,,,,,100ml,,3mg,,80% VG ,"",100,shopify,0,continue,manual,50.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Pale Whale - Spice Trader - E Liquid,,,,,,,,,,,,,,,,,,g
the-pale-whale-spice-trader,,,,,,,,100ml,,6mg,,80% VG ,"",100,shopify,0,continue,manual,50.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Pale Whale - Spice Trader - E Liquid,,,,,,,,,,,,,,,,,,g
the-pale-whale-spice-trader,,,,,,,,100ml,,12mg,,80% VG ,"",100,shopify,0,continue,manual,50.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Pale Whale - Spice Trader - E Liquid,,,,,,,,,,,,,,,,,,g
the-pale-whale-vixens-kiss,Vixens Kiss,"This bounty of berries will hit you with waves of flavor: A tart razzmatazz that will get your taste buds swimming in all directions.","The Pale Whale",E Liquid,"e-Juice preorder,80% VG ",true,Bottle Size,30ml,Nicotine Level,0mg,PG/VG Ratio,80% VG ,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Pale Whale - Vixens Kiss - E Liquid,false,,,,,,,,,,,,,,,,,g
the-pale-whale-vixens-kiss,,,,,,,,30ml,,3mg,,80% VG ,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Pale Whale - Vixens Kiss - E Liquid,,,,,,,,,,,,,,,,,,g
the-pale-whale-vixens-kiss,,,,,,,,30ml,,6mg,,80% VG ,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Pale Whale - Vixens Kiss - E Liquid,,,,,,,,,,,,,,,,,,g
the-pale-whale-vixens-kiss,,,,,,,,30ml,,12mg,,80% VG ,"",30,shopify,0,continue,manual,20.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Pale Whale - Vixens Kiss - E Liquid,,,,,,,,,,,,,,,,,,g
the-pale-whale-vixens-kiss,,,,,,,,100ml,,0mg,,80% VG ,"",100,shopify,0,continue,manual,50.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Pale Whale - Vixens Kiss - E Liquid,,,,,,,,,,,,,,,,,,g
the-pale-whale-vixens-kiss,,,,,,,,100ml,,3mg,,80% VG ,"",100,shopify,0,continue,manual,50.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Pale Whale - Vixens Kiss - E Liquid,,,,,,,,,,,,,,,,,,g
the-pale-whale-vixens-kiss,,,,,,,,100ml,,6mg,,80% VG ,"",100,shopify,0,continue,manual,50.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Pale Whale - Vixens Kiss - E Liquid,,,,,,,,,,,,,,,,,,g
the-pale-whale-vixens-kiss,,,,,,,,100ml,,12mg,,80% VG ,"",100,shopify,0,continue,manual,50.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Pale Whale - Vixens Kiss - E Liquid,,,,,,,,,,,,,,,,,,g
the-vape-barrel-califronium-98,Califronium 98,"The scientists took their time refining Californium. In fact this was THE flavor that got the public excited and asking more. Californium is carefully crafted tobacco flavored peaches & cream. Each drag is sweet & savory and leaves your taste buds satisfied.","The Vape Barrel",E Liquid,"e-Juice preorder,",true,Bottle Size,15ml,Nicotine Level,0mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Califronium 98 - E Liquid,false,,,,,,,,,,,,,,,,,g
the-vape-barrel-califronium-98,,,,,,,,15ml,,3mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Califronium 98 - E Liquid,,,,,,,,,,,,,,,,,,g
the-vape-barrel-califronium-98,,,,,,,,15ml,,6mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Califronium 98 - E Liquid,,,,,,,,,,,,,,,,,,g
the-vape-barrel-califronium-98,,,,,,,,15ml,,12mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Califronium 98 - E Liquid,,,,,,,,,,,,,,,,,,g
the-vape-barrel-krypton-36,Krypton 36,"The scientists took their time refining Californium. In fact this was THE flavor that got the public excited and asking more. Californium is carefully crafted tobacco flavored peaches & cream. Each drag is sweet & savory and leaves your taste buds satisfied.","The Vape Barrel",E Liquid,"e-Juice preorder,",true,Bottle Size,15ml,Nicotine Level,0mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Krypton 36 - E Liquid,false,,,,,,,,,,,,,,,,,g
the-vape-barrel-krypton-36,,,,,,,,15ml,,3mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Krypton 36 - E Liquid,,,,,,,,,,,,,,,,,,g
the-vape-barrel-krypton-36,,,,,,,,15ml,,6mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Krypton 36 - E Liquid,,,,,,,,,,,,,,,,,,g
the-vape-barrel-krypton-36,,,,,,,,15ml,,12mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Krypton 36 - E Liquid,,,,,,,,,,,,,,,,,,g
the-vape-barrel-neptunium-93,Neptunium 93,"Neptunium is one of the scientists newest flavors. It's a rich toffee based juice with hints of vanilla and Bavarian cream. It's perfect for those who prefer a savory juice over a fruity flavor. ","The Vape Barrel",E Liquid,"e-Juice preorder,",true,Bottle Size,15ml,Nicotine Level,0mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Neptunium 93 - E Liquid,false,,,,,,,,,,,,,,,,,g
the-vape-barrel-neptunium-93,,,,,,,,15ml,,3mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Neptunium 93 - E Liquid,,,,,,,,,,,,,,,,,,g
the-vape-barrel-neptunium-93,,,,,,,,15ml,,6mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Neptunium 93 - E Liquid,,,,,,,,,,,,,,,,,,g
the-vape-barrel-neptunium-93,,,,,,,,15ml,,12mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Neptunium 93 - E Liquid,,,,,,,,,,,,,,,,,,g
the-vape-barrel-plutonium-94,Plutonium 94,"Plutonium #94 is the scientist take on a sweet fruit punch. As you pull on your favorite mood, you'll experience a range of flavors from strawberry, mango, lemonade, to a hint of peach. This is the Arnold Palmer of juice.","The Vape Barrel",E Liquid,"e-Juice preorder,",true,Bottle Size,15ml,Nicotine Level,0mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Plutonium 94 - E Liquid,false,,,,,,,,,,,,,,,,,g
the-vape-barrel-plutonium-94,,,,,,,,15ml,,3mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Plutonium 94 - E Liquid,,,,,,,,,,,,,,,,,,g
the-vape-barrel-plutonium-94,,,,,,,,15ml,,6mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Plutonium 94 - E Liquid,,,,,,,,,,,,,,,,,,g
the-vape-barrel-plutonium-94,,,,,,,,15ml,,12mg,,,"",15,shopify,0,continue,manual,9.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,The Vape Barrel - Plutonium 94 - E Liquid,,,,,,,,,,,,,,,,,,g
tsl-flavors-hot-raspberry,Hot Raspberry,"Raspberries and strawberries mixed on a subtle foundation of cream.","TSL Flavors",E Liquid,"e-Juice preorder,",true,Bottle Size,15ml,Nicotine Level,0mg,,,"",15,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,TSL Flavors - Hot Raspberry - E Liquid,false,,,,,,,,,,,,,,,,,g
tsl-flavors-hot-raspberry,,,,,,,,15ml,,1.5mg,,,"",15,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,TSL Flavors - Hot Raspberry - E Liquid,,,,,,,,,,,,,,,,,,g
tsl-flavors-hot-raspberry,,,,,,,,15ml,,3mg,,,"",15,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,TSL Flavors - Hot Raspberry - E Liquid,,,,,,,,,,,,,,,,,,g
tsl-flavors-hot-raspberry,,,,,,,,15ml,,6mg,,,"",15,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,TSL Flavors - Hot Raspberry - E Liquid,,,,,,,,,,,,,,,,,,g
tsl-flavors-hot-raspberry,,,,,,,,15ml,,9mg,,,"",15,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,TSL Flavors - Hot Raspberry - E Liquid,,,,,,,,,,,,,,,,,,g
tsl-flavors-jungle-green,Jungle Green,"Kiwi and crunchy green apples.","TSL Flavors",E Liquid,"e-Juice preorder,",true,Bottle Size,15ml,Nicotine Level,0mg,,,"",15,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,TSL Flavors - Jungle Green - E Liquid,false,,,,,,,,,,,,,,,,,g
tsl-flavors-jungle-green,,,,,,,,15ml,,1.5mg,,,"",15,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,TSL Flavors - Jungle Green - E Liquid,,,,,,,,,,,,,,,,,,g
tsl-flavors-jungle-green,,,,,,,,15ml,,3mg,,,"",15,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,TSL Flavors - Jungle Green - E Liquid,,,,,,,,,,,,,,,,,,g
tsl-flavors-jungle-green,,,,,,,,15ml,,6mg,,,"",15,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,TSL Flavors - Jungle Green - E Liquid,,,,,,,,,,,,,,,,,,g
tsl-flavors-jungle-green,,,,,,,,15ml,,9mg,,,"",15,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,TSL Flavors - Jungle Green - E Liquid,,,,,,,,,,,,,,,,,,g
tsl-flavors-sunset-orange,Sunset Orange,"Mandarin Orange with a slight undertone of mango. ","TSL Flavors",E Liquid,"e-Juice preorder,",true,Bottle Size,15ml,Nicotine Level,0mg,,,"",15,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,TSL Flavors - Sunset Orange - E Liquid,false,,,,,,,,,,,,,,,,,g
tsl-flavors-sunset-orange,,,,,,,,15ml,,1.5mg,,,"",15,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,TSL Flavors - Sunset Orange - E Liquid,,,,,,,,,,,,,,,,,,g
tsl-flavors-sunset-orange,,,,,,,,15ml,,3mg,,,"",15,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,TSL Flavors - Sunset Orange - E Liquid,,,,,,,,,,,,,,,,,,g
tsl-flavors-sunset-orange,,,,,,,,15ml,,6mg,,,"",15,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,TSL Flavors - Sunset Orange - E Liquid,,,,,,,,,,,,,,,,,,g
tsl-flavors-sunset-orange,,,,,,,,15ml,,9mg,,,"",15,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,TSL Flavors - Sunset Orange - E Liquid,,,,,,,,,,,,,,,,,,g
locked-and-loaded-e-liquid-tropical-utopia,Tropical Utopia,"Sweet pineapple with a smooth coconut.","Locked and Loaded E-Liquid",E Liquid,"e-Juice preorder,MAX VG",true,Bottle Size,30ml,Nicotine Level,0mg,PG/VG Ratio,MAX VG,"",30,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Locked and Loaded E-Liquid - Tropical Utopia - E Liquid,false,,,,,,,,,,,,,,,,,g
locked-and-loaded-e-liquid-tropical-utopia,,,,,,,,30ml,,3mg,,MAX VG,"",30,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Locked and Loaded E-Liquid - Tropical Utopia - E Liquid,,,,,,,,,,,,,,,,,,g
locked-and-loaded-e-liquid-tropical-utopia,,,,,,,,30ml,,6mg,,MAX VG,"",30,shopify,0,continue,manual,13.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Locked and Loaded E-Liquid - Tropical Utopia - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,Blonde Bombshell,"Triple vanilla custard with hints of flan & sweet cream. What a beauty! ","V8P Juice",E Liquid,"e-Juice preorder,",true,Bottle Size,10ml,Nicotine Level,0mg,,,"",10,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,false,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,10ml,,3mg,,,"",10,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,10ml,,6mg,,,"",10,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,10ml,,12mg,,,"",10,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,10ml,,18mg,,,"",10,shopify,0,continue,manual,10.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,120ml,,0mg,,,"",120,shopify,0,continue,manual,75.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,120ml,,3mg,,,"",120,shopify,0,continue,manual,75.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,120ml,,6mg,,,"",120,shopify,0,continue,manual,75.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,120ml,,12mg,,,"",120,shopify,0,continue,manual,75.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,120ml,,18mg,,,"",120,shopify,0,continue,manual,75.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,240ml,,0mg,,,"",240,shopify,0,continue,manual,130.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,240ml,,3mg,,,"",240,shopify,0,continue,manual,130.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,240ml,,6mg,,,"",240,shopify,0,continue,manual,130.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,240ml,,12mg,,,"",240,shopify,0,continue,manual,130.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,240ml,,18mg,,,"",240,shopify,0,continue,manual,130.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,30ml,,0mg,,,"",30,shopify,0,continue,manual,22.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,30ml,,3mg,,,"",30,shopify,0,continue,manual,22.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,30ml,,6mg,,,"",30,shopify,0,continue,manual,22.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,30ml,,12mg,,,"",30,shopify,0,continue,manual,22.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
v8p-juice-blonde-bombshell,,,,,,,,30ml,,18mg,,,"",30,shopify,0,continue,manual,22.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,V8P Juice - Blonde Bombshell - E Liquid,,,,,,,,,,,,,,,,,,g
vape-dudes-nilla-no-bake,Nilla No-Bake,"A slight twist on our popular No-Bake enhanced with a bit of 'nilla. Great dessert vape or with your morning coffee.","Vape Dudes",E Liquid,"e-Juice preorder,MAX VG",true,Bottle Size,30ml,Nicotine Level,0mg,PG/VG Ratio,MAX VG,"",30,shopify,0,continue,manual,14.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Vape Dudes - Nilla No-Bake - E Liquid,false,,,,,,,,,,,,,,,,,g
vape-dudes-nilla-no-bake,,,,,,,,30ml,,1.5mg,,MAX VG,"",30,shopify,0,continue,manual,14.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Vape Dudes - Nilla No-Bake - E Liquid,,,,,,,,,,,,,,,,,,g
vape-dudes-nilla-no-bake,,,,,,,,30ml,,3mg,,MAX VG,"",30,shopify,0,continue,manual,14.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Vape Dudes - Nilla No-Bake - E Liquid,,,,,,,,,,,,,,,,,,g
vape-dudes-nilla-no-bake,,,,,,,,30ml,,6mg,,MAX VG,"",30,shopify,0,continue,manual,14.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Vape Dudes - Nilla No-Bake - E Liquid,,,,,,,,,,,,,,,,,,g
vape-dudes-abide,Abide,"You asked and we Abide. A delightful blend of strawberries and creamy goodness.","Vape Dudes",E Liquid,"e-Juice preorder,80% VG",true,Bottle Size,30ml,Nicotine Level,1.5mg,PG/VG Ratio,80% VG,"",30,shopify,0,continue,manual,14.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Vape Dudes - Abide - E Liquid,false,,,,,,,,,,,,,,,,,g
vape-dudes-abide,,,,,,,,30ml,,0mg,,80% VG,"",30,shopify,0,continue,manual,14.0,,true,true,,https://www.dropbox.com/s/9d4yghm3lzjl8jt/VapeRoomlogo_square.png?dl=0&preview=VapeRoomlogo_square.png,Vape Dudes - Abide - E Liquid,,,,,,,,,,,,,,,,,,g
